Epoch,Train_Loss,Val_Loss,Train_R²,Val_R²
1,3.91617153672611,2.384448664262891,-0.21836482453279693,0.2558441237165139
2,1.8669508480558208,1.613598883152008,0.4198124770128182,0.4963182393207006
3,1.5149781040116852,1.4602059908211231,0.5292575727083914,0.5442147195538034
4,1.398629178720362,1.3543730434030294,0.5656346823742606,0.5772725970363699
5,1.2968494200238994,1.2598932841792703,0.5969057391291084,0.6067173446077148
6,1.208390764395396,1.1821510279551148,0.6246872233451133,0.6309002587146468
7,1.1360862026027605,1.1358574442565441,0.6467788069511369,0.6453637352696824
8,1.0835282648310942,1.0785600515082479,0.6630582241605372,0.6632236871752714
9,1.043918581569896,1.0419791024178267,0.6755917075310378,0.674662105901493
10,1.0063387767941343,1.0103484289720654,0.6873389204204912,0.684602892710734
11,0.9777249298843683,0.9948177188634872,0.696096395162995,0.6895101542650324
12,0.9506854966575025,0.9590737652033567,0.7045660070431414,0.7006196118378751
13,0.9260521662001516,0.9378997404128313,0.7122717363577995,0.7072827737154472
14,0.9049235638450174,0.9169843755662441,0.718755946561559,0.7138486157150203
15,0.8888402499404608,0.90306631103158,0.7244844945398525,0.7182611343740986
16,0.8703465412644779,0.9080056622624397,0.7294189819783414,0.7167087376304128
17,0.8552639594265059,0.8730941340327263,0.7343894631768308,0.7276178213720028
18,0.8443340315538295,0.8683605305850506,0.7374467238772094,0.7291349628585385
19,0.829513203162773,0.8693986414000392,0.7420243601846561,0.7287916148678707
20,0.8247691993619881,0.8453828534111381,0.7439348476231811,0.736392010055268
21,0.8121645941453821,0.8583856588229537,0.7478830646255286,0.7322504969862118
22,0.8055106083552043,0.8284023571759462,0.749676385525642,0.7416914897013411
23,0.7948177335309047,0.8399618873372674,0.7527636286677805,0.7380253273781126
24,0.7885106460720885,0.8162887403741479,0.7550766441960832,0.7455032579619653
25,0.7826610151459189,0.8123704791069031,0.7567241294850547,0.7467033329554515
26,0.776379141036202,0.8024592651054263,0.758622680032073,0.74981681512857
27,0.7705623193114411,0.8108396651223302,0.7602718355601147,0.7472688844959725
28,0.7639584701435239,0.8039522729814053,0.7626810678318323,0.7494023025362538
29,0.7595358834547155,0.7989528868347406,0.7640694720805905,0.750956846924762
30,0.7566932769382702,0.7912651365622878,0.765174686642953,0.7533413328728125
31,0.7485281349397173,0.7845976296812296,0.7673924342918358,0.7554278829545257
32,0.7445066220620099,0.7810246790759265,0.7685916737623412,0.7565374047321088
33,0.7429728998857386,0.7832232918590307,0.7689334371665444,0.7558457030204256
34,0.7368885768394844,0.779211656190455,0.7711498745674398,0.7571261836186735
35,0.7304755511237125,0.7702951896935701,0.7728553600759274,0.7599536456843858
36,0.7280525099997427,0.7699366598390043,0.7739600447505365,0.7600471297717987
37,0.7239407582610261,0.763878078199923,0.7750681562494146,0.7619417994017226
38,0.7202855385986029,0.7725603054277599,0.7761812183161492,0.7592154865471261
39,0.719753734036988,0.7684114649891853,0.7762815336494088,0.7605428151275531
40,0.7130063476515751,0.757309639826417,0.7783136814667762,0.7640144410187009
41,0.711609816901824,0.7622699798084795,0.7790162178309801,0.7624591474591211
42,0.7076873247529946,0.7565766982734203,0.7799913041631711,0.7642512934699143
43,0.7059122319314994,0.7499363077804446,0.7805406004747487,0.7662989292119424
44,0.6994686236568526,0.7614423455670476,0.782587568228832,0.76269805165514
45,0.6994604004364388,0.7474467167630792,0.7825592911363546,0.7671025277273705
46,0.6932518406241548,0.7438853438943624,0.7843104263137931,0.7682100005666902
47,0.6948346658080232,0.741557827219367,0.7841249610331641,0.7689595457218317
48,0.6894295177038978,0.7416260535828769,0.7856570636841629,0.7688864495303606
49,0.6869647619771022,0.7442847019992769,0.7866452912921346,0.7680484233723341
50,0.685051537845649,0.7362162224017084,0.7871193047719408,0.770629730653388
51,0.6842278403394363,0.7430246574804187,0.7875396305137656,0.7684803448207711
