Epoch,Train_Loss,Val_Loss,Train_R²,Val_R²
1,9.41704764498912,2.39475005975476,-1.3684854639679367,0.3977288061908093
2,1.9066258090831287,1.593538067958973,0.5205102450649186,0.5994286547786849
3,1.4840688308541017,1.3622598151365917,0.6267700427354728,0.6575185739855951
4,1.276874383889882,1.1693274124904915,0.6788784041370117,0.7059135617330176
5,1.062984811319276,0.9538381428078369,0.7326750825220065,0.7600327081600515
6,0.852976135615683,0.7768008104628987,0.7854980733354551,0.8044915692525518
7,0.714013424384345,0.6745906201777635,0.8204363367207561,0.8301894120759185
8,0.6378946977812286,0.6206715167672546,0.8395775015701319,0.8437613525884963
9,0.5879875722313148,0.5725751475051597,0.852129459655031,0.8558403648275428
10,0.5505004232001692,0.5383971416287952,0.861556887064621,0.8644330630671946
11,0.5192121238968489,0.50698564781083,0.869423295514787,0.8723406242674777
12,0.4935857755263831,0.4907170948055055,0.8758702422538384,0.8764389773601894
13,0.46889439771457503,0.4755184277892113,0.882081773009638,0.8802721818344252
14,0.44952482783739084,0.4385755376683341,0.8869526200300699,0.8895682593195054
15,0.4304830242129877,0.422557278363793,0.8917349486599854,0.893602265544534
16,0.41545148546485505,0.41029448062181473,0.8955233063671407,0.8966868131263097
17,0.4015239839487452,0.39374485667105075,0.8990215933926119,0.900858722961121
18,0.39096440482028955,0.3887678486881433,0.9016837722037596,0.9021142407412494
19,0.38060808264739,0.3754451873677748,0.9042858369193079,0.9054586468912444
20,0.3700640546957467,0.36670086187896905,0.9069336837617952,0.9076665406308972
21,0.36357970615274116,0.36790516820770724,0.9085674054725384,0.9073484739375327
22,0.3558286307098694,0.352747096783585,0.9105151735108334,0.911174248235811
23,0.34909990257010937,0.34522952870638285,0.9122097650288702,0.9130643859954938
24,0.34289050389193604,0.3432093462734311,0.9137678618481865,0.9135904348899193
25,0.3387454086417665,0.3332264308852178,0.914811517773933,0.9160917798549305
26,0.33291056451415796,0.32860532954887106,0.9162774404509271,0.9172631087568905
27,0.32952097898431276,0.32768564326343713,0.9171306635197766,0.9174903669144194
28,0.3241692501749074,0.32388011600684236,0.9184760002537845,0.9184433300918962
29,0.3210471631686815,0.3220946231374034,0.9192607955479839,0.9189148044881661
30,0.3163482783288801,0.31461775951363424,0.9204454401017207,0.9207738092048857
31,0.31293642233944824,0.3122222677425102,0.9212982074968351,0.9213634371641533
32,0.30961546588801453,0.30936971541356156,0.9221366525057721,0.9221105534236418
33,0.30657472573825767,0.3094933045407136,0.9228993807177714,0.9220730322416082
34,0.3042959400783282,0.31009014406137997,0.9234738357449103,0.9219136248838792
35,0.3007517248530399,0.30121286061626895,0.924363820262063,0.9241514886644381
36,0.299277252117885,0.30205026393135387,0.9247370378284774,0.9239403997825286
37,0.29600493644478704,0.29985622965075354,0.9255635409898233,0.924491739302143
38,0.29291246738068744,0.30080618930083736,0.9263373033938335,0.9242534952820252
39,0.2902018767705926,0.29332812433993377,0.9270249250752571,0.9261326690678047
40,0.288454766823908,0.28901505332302163,0.9274583873411452,0.9272282030300185
41,0.28584276554617694,0.2878513367915595,0.9281121645088504,0.9275154315114227
42,0.28498649126968917,0.28551194720246176,0.9283270133319101,0.928114277399903
43,0.2816660005919065,0.28204992523899786,0.9291663796924683,0.928970442096168
44,0.28018591627305733,0.28227749052974915,0.9295412296233214,0.9289301001694159
45,0.27976775791694836,0.28872798286654333,0.9296410530793076,0.92728422003424
46,0.27670581030320124,0.2824101802651529,0.9304164603429477,0.9288831602925455
47,0.2752393064393798,0.27805247337177946,0.9307801257504322,0.929991246914324
48,0.27235105073645605,0.2757765351346246,0.9315114665571438,0.9305566692807756
49,0.2720254531385174,0.27738587006374643,0.9315881097545269,0.9301616530466522
50,0.2693413386765323,0.27680903066087653,0.9322687181268458,0.9303111016595706
51,0.2689706374417878,0.27318609216147,0.9323662711322547,0.9312220527478499
52,0.2667156784965931,0.27367924126210036,0.9329258602394803,0.9311103704337955
53,0.2652125731974909,0.27442601281735635,0.9333058365988275,0.9308948593502698
54,0.26417527816273495,0.2723889074943684,0.9335665146184988,0.9314323201967704
55,0.2632852003082045,0.2683423761692312,0.9337900500474098,0.9324335503410391
56,0.2613129283187008,0.26459733534742286,0.9342938957554242,0.9333744805650077
57,0.2597826877284769,0.26783396110490515,0.9346682991195291,0.9325752932962793
58,0.25718756026983813,0.26668658507642923,0.9353216104036033,0.9328623626777501
59,0.25649156606390966,0.2679583380619685,0.9354990644252607,0.9325633763263018
60,0.25579274997218854,0.269547328904823,0.9356713001733101,0.932131753339718
61,0.2547925197953691,0.26390577149060035,0.9359216472593662,0.933548149055678
62,0.2525417545071334,0.25982737113480214,0.936490119368359,0.9345780928091998
63,0.25107042705791455,0.2613397798052541,0.936861040761387,0.9341947564553911
64,0.2514540978346513,0.25756419601815717,0.9367643370098823,0.9351563184112388
65,0.24887266972916863,0.26385480248265797,0.9374123030687197,0.933572141703678
66,0.24723057376259716,0.2620947476890352,0.9378217348277914,0.9339980739903776
67,0.24672581449047318,0.26855318855356286,0.9379624638083457,0.932373631130565
68,0.24710522630098525,0.25764684930995657,0.9378578341534838,0.9351396255509302
69,0.24490911971665313,0.25527102803742446,0.9384106830154597,0.9357315458198714
70,0.24368663365561558,0.25291722309258247,0.9387154543409653,0.936317780886721
71,0.24293973499135463,0.2536204028184767,0.9389046418083362,0.9361254720815138
72,0.2416092583308917,0.25116159242612346,0.9392427411269177,0.9367748404918926
73,0.23993088560840092,0.250378827943846,0.939660497715098,0.9369610437705557
74,0.23972894769948486,0.24898027739039175,0.9397104121699739,0.9373076614279101
75,0.23876977831194407,0.2509157534826685,0.9399555392506734,0.936844734052907
76,0.23879352585345576,0.2514544810961794,0.9399452586116034,0.9367103196908317
77,0.23724111682992524,0.25352005563952307,0.9403373257590482,0.9361692034206356
