Epoch,Train_Loss,Val_Loss,Train_R²,Val_R²
1,0.8486722179276999,0.2672188879439124,0.08841310911889744,0.7142448097572949
2,0.239392494011757,0.21931138965818617,0.7432391492156418,0.7654320371098229
3,0.19185294521062873,0.16779673665210051,0.7941927998897839,0.820476595869309
4,0.14332401031671568,0.1268143347567982,0.8461355392442748,0.8643175346921924
5,0.11387210347971251,0.10567497517223712,0.8778836353875278,0.8870088761532797
6,0.09804460751109345,0.09214015360231753,0.8948769031766949,0.9014144349364177
7,0.0885817981130162,0.08609488468479227,0.904976667315604,0.9079824028877567
8,0.08187751831530138,0.08002888856248723,0.9121608032072196,0.9144881748585142
9,0.0768800712342179,0.07628155054731502,0.9174938396758529,0.9184335147674054
10,0.073175598568348,0.0720115740335098,0.9214954361347656,0.9229689509825191
11,0.07031002398147139,0.07065335850886724,0.9248227464419974,0.9245160186397114
12,0.066770004533058,0.06643581690473689,0.9283231127691496,0.928978131876871
13,0.06488618058000886,0.06477612567444642,0.9303316464199997,0.9307967332902423
14,0.06281586036432621,0.06275719545643639,0.9326794025192471,0.9329269904838725
15,0.061184725719828935,0.06175316018224866,0.9343168046275623,0.9339635952995178
16,0.0593850283688584,0.05978182451454578,0.93624858266955,0.9361090914899995
17,0.058535671749607075,0.06433185100279472,0.9371582313062801,0.9312264020310348
18,0.05715844369558401,0.05756072958724366,0.938730732420736,0.9384612316281988
19,0.055896875461520154,0.05717427542226182,0.9399789215514783,0.938893600099751
20,0.05471328959562058,0.056301110010180205,0.9412555158513796,0.9398175951603862
21,0.053873964420758015,0.05544316233998096,0.9421533187005576,0.9407061411404096
22,0.053211042514547356,0.05507038431931977,0.9428522895223507,0.9411582883321449
23,0.05208388552676107,0.05387682083097321,0.944066788305396,0.9424058869159887
24,0.051303430754951265,0.052685227176105534,0.9449750959648137,0.9436726155221344
25,0.05064250511485477,0.05297624681972795,0.9456855151635998,0.9433480358441043
26,0.050326568538019825,0.051548045249310906,0.9459928042029989,0.9448839843273485
27,0.049220904452336386,0.05139605733738453,0.9471568806069322,0.9450260628913865
28,0.0487699288398374,0.05003565611938635,0.9476208383802565,0.9465060507987757
29,0.04802201907475327,0.050862128691126905,0.9485180467293705,0.9456342525911413
30,0.04761047581167415,0.049883116157380517,0.9489451406225863,0.9466781101031034
31,0.0473514931189806,0.04913706389359302,0.9492030492742092,0.9474466190297801
32,0.04648114940108255,0.05128767117168064,0.9501087395040729,0.9451663961298962
33,0.04607697892500911,0.05390296548742939,0.9505954331546513,0.9423550474538754
34,0.045618690623966764,0.04879001205511115,0.9510264411802314,0.9478333560247513
35,0.04512385152020427,0.04903100851785253,0.9515479488462821,0.9476162446330855
36,0.04465030753162018,0.04715257158709897,0.9520779869427208,0.9495854366089383
37,0.04437433681775664,0.04839719249004567,0.9524447723139139,0.948223789670309
38,0.04399375004130741,0.047926185480146495,0.9527831625457033,0.94877222062285
39,0.04337400496006012,0.046242319927033454,0.9534468467615813,0.9505414095217586
40,0.04319272563294616,0.044926568745049064,0.9536535012654085,0.9519383851961294
41,0.04261080203361289,0.045268674536297716,0.9543792235899634,0.9515848928531774
42,0.04210417502841284,0.04485770521892442,0.9548223607580518,0.9519786359857698
43,0.04185679714780214,0.04436321951517904,0.9551643978516665,0.9525385079410496
44,0.041614283781585305,0.04651166847044671,0.9553176643884136,0.9502493183347371
45,0.04115153720472441,0.044450378580087865,0.9558423414550948,0.9524782356815913
46,0.04086529240012169,0.04357976966572029,0.9561270855212054,0.9533885237402827
47,0.0405744279366593,0.04404359134948916,0.9564964941669079,0.9528901757502164
48,0.04013173144830521,0.043103152627332345,0.9569818409002027,0.9539035201284152
49,0.03977298406927392,0.043953461244840314,0.9573162931522049,0.9529827738452399
50,0.039822193018572274,0.043014742692725524,0.9572941914256053,0.9539876163777119
51,0.039508990241691126,0.0424509605013386,0.9576726882342542,0.9546095900828493
52,0.0391002609502784,0.04252085305267462,0.9580343904165242,0.9545320732683971
53,0.03879425184757904,0.041836618394073516,0.9583593816189768,0.9552560108577978
54,0.03853458322931168,0.04315243018101211,0.9586519384284572,0.953859876796676
