Epoch,Train_Loss,Val_Loss,Train_R²,Val_R²
1,5.575644754754972,2.5738521107920893,-0.16403055906937847,0.4603411105446792
2,2.27139963379039,2.115110891836661,0.5258083044605337,0.5563527340118575
3,2.035264883683065,1.9228322682557282,0.5759906282436161,0.5967615367120512
4,1.8462609318182253,1.7464528370786596,0.6150299889818613,0.6337840686163712
5,1.6962016063057352,1.6336348410005923,0.6460120877921585,0.6574998333694217
6,1.6034433205553662,1.561206548302262,0.6653466367868046,0.6726756794008284
7,1.5409833064212046,1.5113379646230627,0.6784287175883481,0.683156390042137
8,1.4936639876763949,1.4841421235490728,0.6882152117551725,0.6888287675455892
9,1.4518190901683268,1.4321689716091863,0.6969881546081773,0.6997133797853872
10,1.414555440231155,1.4355116155412462,0.7049326033038706,0.6990067680237317
11,1.380725355270014,1.3838788563454594,0.7117862598630028,0.7098277850156895
12,1.3502301187913546,1.33805519287233,0.7186129916484714,0.7194135530836206
13,1.3242100058188295,1.3502394810870841,0.7240629804840348,0.7168417967066867
14,1.298523785205009,1.3064524437542315,0.7290481426718344,0.7259902878364507
15,1.2766506084156701,1.277244468530019,0.7339543693496418,0.7321216253636114
16,1.2542876790681736,1.2545653338785525,0.7382053165464446,0.7368717815711469
17,1.2384531621036838,1.2373604945562504,0.7417488547049489,0.7404463344087638
18,1.2254928115349082,1.2350342257155313,0.7446983588001428,0.7409303523589879
19,1.2146685726404742,1.2086606803867552,0.7473823472752439,0.7464852105373666
20,1.199888034790685,1.213653353077394,0.7496955649903697,0.7454357887102114
21,1.185045308828907,1.1990226921108034,0.7527169008070203,0.7484943554303816
22,1.1749883108791785,1.1921688809438988,0.7548149002881536,0.7499392827912544
23,1.1673798765771073,1.1675333242725443,0.7567239958474669,0.7550816026040278
24,1.1557894037245597,1.165702548291948,0.758691322317644,0.7554896296872953
25,1.1495061522293533,1.1555269597857087,0.7603070392135292,0.7575980734328736
26,1.1428202329821486,1.1458795015458707,0.761727667439219,0.7596240553878081
27,1.1354566755814786,1.1484469959029444,0.7631290924948436,0.759116431599032
28,1.1261661233868787,1.140503727727466,0.7650238229370465,0.7607586535380211
29,1.1200592579393542,1.1330358391558681,0.7660634641318294,0.7623188551190073
30,1.1143267016399765,1.1354084274283163,0.7673484457988056,0.7618213173014233
31,1.1127610082139547,1.1411492852149185,0.7683491418785109,0.760619836064045
32,1.1055475171923361,1.1362987629793309,0.7697871899009294,0.7616170986771003
33,1.099361492420294,1.1151820073525112,0.7704260907226534,0.7660636471790119
34,1.0924233359969686,1.1244364419469126,0.7722742602495005,0.7641529062669622
35,1.0886140160107005,1.1066923991397575,0.7728343195703431,0.7678393696289632
36,1.0817508522568058,1.1036298346740228,0.7741227306003429,0.7685063449472719
37,1.0771113061573,1.1138237262213673,0.7751488852441681,0.7663507159326983
38,1.0761486195079688,1.0898848595442596,0.77540650074305,0.7713771734560744
39,1.0702729512809876,1.1305605035137247,0.7769748852020073,0.7628783077094377
40,1.0705410333354624,1.101226372851266,0.7774090934747486,0.7690205531221737
41,1.0610157296995,1.0820571918178488,0.7784394031257444,0.7730369086655213
42,1.0581324838983488,1.080351656233823,0.7795002978353005,0.7733793571542997
43,1.0550131927786737,1.086879994030352,0.7797818419073099,0.7720152466201944
44,1.051917004474631,1.080906260896612,0.7810023891396224,0.7732941748171442
45,1.0491158649705679,1.07468798480652,0.7813095814434959,0.7746075142011486
46,1.0432100151503445,1.0704601909275409,0.782146561880957,0.7754758686467127
47,1.0379009712184941,1.0639475926204964,0.7833150682112414,0.7768440898327859
48,1.035116000131222,1.0704016795864812,0.7838080709358197,0.7754888887619616
49,1.0327141276644995,1.0724633772064138,0.7844798754366764,0.7750713017834497
50,1.032935964535671,1.0582833996525518,0.7848051983280966,0.7780677123678763
51,1.025822161521823,1.056466010985551,0.7860287018153966,0.7784086298352486
52,1.0244987364988039,1.0660849583369714,0.7864185765119862,0.7764204876715599
53,1.0210058022541126,1.0670503797354522,0.7867547651996339,0.776219326042002
54,1.019321160637309,1.0565054206936448,0.7876531028641675,0.778381735980112
55,1.0142532313229589,1.0622401220930948,0.7884797095842985,0.7772008028494608
56,1.011906554900853,1.060098064718423,0.7887188222208983,0.7776865120998666
57,1.0128787190344384,1.0485855931485142,0.7892121644085949,0.7800743236743857
58,1.0036898728313137,1.052557271939737,0.7904844952018847,0.7792553052862815
59,1.002329421154031,1.0453616143376738,0.7909515424088992,0.7807570543212022
60,1.0028294768798103,1.040000104241901,0.7911452421328342,0.7818873688569553
61,0.9982712425101384,1.0507542739311855,0.7916370775965171,0.7796231016122811
62,0.9942016977721743,1.034643679857254,0.7924682255591219,0.7830375521658863
63,0.993239562915262,1.0323355777396097,0.7928122629750389,0.7835123586580143
64,0.992300757675879,1.0321591165330675,0.7931673045200797,0.7835364364777531
65,0.9865410807791,1.0628171336871606,0.7939493599976213,0.7771137498288125
66,0.9870652755562501,1.026107065655567,0.7943381925836003,0.784804889776322
67,0.9856619190450611,1.0312941742164117,0.7942771185468207,0.7837316411079119
68,0.9797558491301924,1.0347857690519757,0.7953420705543628,0.7830183073790822
69,0.9789471432324629,1.0235702726576064,0.795531024240282,0.7853520145116879
70,0.9806306470021294,1.0708124902513292,0.795703550406532,0.7754509531033761
71,0.9796582923687804,1.0202198105829734,0.7961212956080328,0.7860562716610149
72,0.9756608086782929,1.0365423355941419,0.7965231281308267,0.7826606911844947
73,0.970252142843127,1.0187492690704487,0.7975580060658779,0.7863574726294471
74,0.9664336882721797,1.0568341585221115,0.7982497146272265,0.7783686444207497
75,0.9703795832437042,1.0222112210812393,0.7975518666901237,0.7856130460683992
76,0.967888277672283,1.01364732782046,0.7991255980652139,0.7874101408464419
77,0.9628525379085762,1.0182615706214198,0.7991524590411563,0.7864696059635814
78,0.9616074981103088,1.0170977811018627,0.799471764075215,0.7866985973109911
79,0.957430993943646,1.025948589046796,0.8000823609027912,0.784851245738784
80,0.9572139590494594,1.0175211286103283,0.8000960674845536,0.7866533579500546
81,0.9568658443448715,1.0311837455740682,0.8002732702500928,0.7837581977775725
82,0.9516416416090768,1.0105872485372756,0.801444153780045,0.7880596129129525
83,0.9586035587118286,1.0227276721486338,0.8010865673209256,0.7855475250153615
84,0.9512106141468765,1.0097340875201755,0.8015907522471865,0.7882747855202239
85,0.9489957912892034,1.0133388500522684,0.8020125883692729,0.7875277773113055
